0,  351.3,  86.4, 1538.5159,   95.6216, -14.5582, 1535.4725, 
2,   4.1,  86.2, 1423.5558,   93.8585,   6.7100, 1420.4425, 
5,  344.2,  85.7, 1224.8464,   87.4386, -24.7795, 1221.4701, 
10,   8.8,  86.2, 951.7123,   62.3690,   9.6559, 949.6174, 
15,  11.7,  87.0, 738.1454,   37.9987,   7.8854, 737.1246, 
20,  354.2,  85.8, 588.5334,   42.5365,  -4.2998, 586.9784, 
25,  349.4,  87.2, 471.7814,   22.9272,  -4.2849, 471.2045, 
30,  353.1,  86.2, 389.3022,   25.7986,  -3.1318, 388.4338, 
35,  350.6,  86.8, 329.2714,   18.1364,  -3.0128, 328.7578, 
40,  13.7,  86.3, 289.4076,   18.1736,   4.4188, 288.8026, 
50,  346.9,  87.2, 225.9873,   10.7866,  -2.5144, 225.7157, 
60,  351.7,  87.4, 188.3165,    8.3764,  -1.2200, 188.1262, 
70,   0.7,  85.6, 161.5577,   12.4902,   0.1562, 161.0741, 
75,  354.1,  86.4, 154.9831,    9.5741,  -0.9820, 154.6839, 
85,   8.8,  87.0, 144.9969,    7.5134,   1.1605, 144.7974, 
100,  354.8,  86.0, 134.8890,    9.4104,  -0.8555, 134.5576, 
