0,  257.4,  85.0, 1811.2546,  -34.7410, -154.8251, 1804.2909, 
2,  263.3,  83.5, 1554.8700,  -20.4190, -174.8980, 1544.8672, 
5,  253.6,  84.4, 1308.4865,  -35.9707, -122.0648, 1302.2839, 
7,  251.3,  84.0, 1158.8756,  -38.4301, -113.8251, 1152.6316, 
10,  282.4,  85.9, 968.1186,   14.9479, -68.0830, 965.6060, 
12,  231.5,  83.8, 841.3779,  -56.8610, -71.3892, 836.4133, 
15,  258.7,  85.2, 717.4327,  -11.7522, -58.8860, 714.9154, 
18,  277.1,  86.9, 596.9553,    4.0205, -32.1417, 596.0758, 
20,  234.8,  83.8, 530.8334,  -33.1947, -47.0823, 527.6983, 
22,  266.4,  85.3, 475.6615,   -2.4152, -38.5332, 474.0920, 
25,  278.6,  85.1, 411.3101,    5.2207, -34.4612, 409.8306, 
28,  268.6,  84.1, 364.4281,   -0.9057, -37.5171, 362.4907, 
30,  272.2,  84.1, 337.8619,    1.3475, -34.5422, 336.0888, 
35,  275.6,  85.8, 292.5810,    2.0618, -21.1995, 291.8047, 
40,  272.2,  85.7, 257.3834,    0.7437, -19.1893, 256.6660, 
45,  260.6,  83.7, 232.6737,   -4.1751, -25.2495, 231.2619, 
50,  250.1,  85.3, 216.9123,   -6.0970, -16.8551, 216.1704, 
60,  248.1,  83.5, 188.8460,   -7.9747, -19.8594, 187.6295, 
70,  265.5,  83.6, 173.4048,   -1.5169, -19.2997, 172.3208, 
80,  261.1,  83.9, 162.8886,   -2.6803, -17.1570, 161.9603, 
90,  248.9,  84.4, 156.3023,   -5.5521, -14.3515, 155.5430, 
100,  249.2,  82.8, 147.4634,   -6.5903, -17.3190, 146.2945, 
