Sample ID	Run #	Position	Sample Timestamp	Tray Timestamp	Volume	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X meter	X mean	X corr	X std dev	Y intensity	Y meter	Y mean	Y corr	Y std dev	Z intensity	Z meter	Z mean	Z corr	Z std dev	# MM averaged	X drift	Y drift	Z drift	MM drift time	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Bkg #1 time	Bkg #2 time	MS mean	MS corr	MS std dev	# MS averaged	MS drift	MS drift time	MS bkg #1	MS bkg #2	MS bkg #1 time	MS bkg #2 time	MS range	MS unit	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	IRM Gauss	Temp C	Offline Comment	Meas. type	Data type	Orientation	Leader length	Trailer length	Settling time	Drift corrected	Tray corrected	X calib	Y calib	Z calib	X responce	Y responce	Z responce	X filter	Y filter	Z filter	X range	Y range	Z range	X slew	Y slew	Z slew	X feedback	Y feedback	Z feedback
L11_ARM_03_04_2023_SMALLSRM_EB	41121	NA	03/04/20 1417	03/04/20 1223	1.00	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
L11_ARM_03_04_2023_SMALLSRM_EB	41123	4.0	03/04/20 1420	03/04/20 1223	1.00	4.00	-82.53	-82.53	-82.53	94.53	94.53	94.53	3.2268E-3	0.00	90.00	0.00	0.00	0.00	-3.3112E-5	-1.3625E+0	-3.3162E-5	-3.3112E-5	0.0000E+0	4.1801E-4	1.7243E+1	4.1798E-4	4.1801E-4	0.0000E+0	-3.1994E-3	-1.8678E+2	-3.1994E-3	-3.1994E-3	0.0000E+0	1	-7.9520E-10	4.1876E-9	3.7751E-8	44167	1.2165E-8	1.0462E-8	-1.1393E-8	-2.4240E-9	-5.5330E-8	2.5524E-8	0	94594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	0	0	0	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L11_ARM_03_04_2023_SMALLSRM_EB	41124	4.0	03/04/20 1420	03/04/20 1223	1.00	4.00	-82.60	-82.60	-82.60	94.64	94.64	94.64	3.1867E-3	0.00	90.00	0.00	0.00	0.00	-3.3231E-5	-1.3632E+0	-3.3282E-5	-3.3231E-5	0.0000E+0	4.0908E-4	1.6874E+1	4.0904E-4	4.0908E-4	0.0000E+0	-3.1601E-3	-1.8448E+2	-3.1601E-3	-3.1601E-3	0.0000E+0	1	-1.1359E-9	4.6401E-9	3.8629E-8	44164	1.1630E-7	1.1386E-7	-1.3332E-8	-3.3936E-9	-4.4024E-8	3.8714E-8	0	94592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	25	25	25	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L11_ARM_03_04_2023_SMALLSRM_EB	41125	4.0	03/04/20 1420	03/04/20 1223	1.00	4.00	-82.59	-82.59	-82.59	94.93	94.93	94.93	3.0607E-3	0.00	90.00	0.00	0.00	0.00	-3.3937E-5	-1.4283E+0	-3.4134E-5	-3.3937E-5	0.0000E+0	3.9309E-4	1.6215E+1	3.9306E-4	3.9309E-4	0.0000E+0	-3.0351E-3	-1.7718E+2	-3.0351E-3	-3.0351E-3	0.0000E+0	1	-1.4698E-7	9.0533E-9	3.3829E-8	44162	-6.1701E-7	-9.3184E-7	-2.0604E-8	-1.2120E-9	-2.9977E-8	4.2482E-8	0	94594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	50	50	50	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L11_ARM_03_04_2023_SMALLSRM_EB	41126	4.0	03/04/20 1420	03/04/20 1223	1.00	4.00	-83.99	-83.99	-83.99	98.91	98.91	98.91	2.2269E-3	0.00	90.00	0.00	0.00	0.00	-3.6112E-5	-1.3018E+0	-3.6139E-5	-3.6112E-5	0.0000E+0	2.3033E-4	9.5010E+0	2.3030E-4	2.3033E-4	0.0000E+0	-2.2147E-3	-1.2929E+2	-2.2147E-3	-2.2147E-3	0.0000E+0	1	2.2829E-8	6.2236E-9	2.6149E-8	44156	4.4650E-6	4.5139E-6	2.9088E-9	1.6241E-8	-1.2162E-8	4.3853E-8	0	94589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	100	100	100	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L11_ARM_03_04_2023_SMALLSRM_EB	41127	4.0	03/04/20 1420	03/04/20 1223	1.00	4.00	-85.95	-85.95	-85.95	110.04	110.04	110.04	1.5326E-3	0.00	90.00	0.00	0.00	0.00	-3.7073E-5	-1.3413E+0	-3.7100E-5	-3.7073E-5	0.0000E+0	1.0163E-4	4.1914E+0	1.0160E-4	1.0163E-4	0.0000E+0	-1.5288E-3	-8.9249E+1	-1.5288E-3	-1.5288E-3	0.0000E+0	1	2.2148E-8	5.6580E-9	2.3031E-8	44158	4.4670E-6	4.5144E-6	9.6960E-10	1.3090E-8	3.5973E-9	5.2932E-8	0	94591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	150	150	150	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L11_ARM_03_04_2023_SMALLSRM_EB	41128	4.0	03/04/20 1420	03/04/20 1223	1.00	4.00	-87.11	-87.11	-87.11	133.36	133.36	133.36	1.1199E-3	0.00	90.00	0.00	0.00	0.00	-3.8747E-5	-1.4101E+0	-3.8776E-5	-3.8747E-5	0.0000E+0	4.1025E-5	1.6912E+0	4.0995E-5	4.1025E-5	0.0000E+0	-1.1185E-3	-6.5294E+1	-1.1185E-3	-1.1185E-3	0.0000E+0	1	2.0444E-8	4.9789E-9	1.7912E-8	44155	4.4680E-6	4.5118E-6	0.0000E+0	1.0666E-8	2.0727E-8	5.9098E-8	0	94588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	200	200	200	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L11_ARM_03_04_2023_SMALLSRM_EB	41129	4.0	03/04/20 1420	03/04/20 1223	1.00	4.00	-87.20	-87.20	-87.20	156.46	156.46	156.46	8.3515E-4	0.00	90.00	0.00	0.00	0.00	-3.7336E-5	-1.3523E+0	-3.7362E-5	-3.7336E-5	0.0000E+0	1.6269E-5	6.7011E-1	1.6237E-5	1.6269E-5	0.0000E+0	-8.3415E-4	-4.8695E+1	-8.3417E-4	-8.3415E-4	0.0000E+0	1	2.3738E-8	4.0737E-9	1.8792E-8	44157	4.4592E-6	4.5101E-6	6.3024E-9	1.5029E-8	2.6551E-8	6.6807E-8	0	94589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	250	250	250	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L11_ARM_03_04_2023_SMALLSRM_EB	41130	4.0	03/04/20 1420	03/04/20 1223	1.00	4.00	-86.45	-86.45	-86.45	170.73	170.73	170.73	6.0828E-4	0.00	90.00	0.00	0.00	0.00	-3.7140E-5	-1.3517E+0	-3.7186E-5	-3.7140E-5	0.0000E+0	6.0605E-6	2.4890E-1	6.0314E-6	6.0605E-6	0.0000E+0	-6.0711E-4	-3.5441E+1	-6.0714E-4	-6.0711E-4	0.0000E+0	1	3.1853E-9	6.3469E-9	1.1934E-8	44288	4.2986E-6	4.3054E-6	1.9392E-9	1.5514E-8	3.4089E-8	5.9612E-8	0	94720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	300	300	300	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L11_ARM_03_04_2023_SMALLSRM_EB	41131	4.0	03/04/20 1420	03/04/20 1223	1.00	4.00	-85.58	-85.58	-85.58	191.49	191.49	191.49	3.4011E-4	0.00	90.00	0.00	0.00	0.00	-2.5681E-5	-8.8073E-1	-2.5730E-5	-2.5681E-5	0.0000E+0	-5.2207E-6	-2.1643E-1	-5.2523E-6	-5.2207E-6	0.0000E+0	-3.3910E-4	-1.9794E+1	-3.3912E-4	-3.3910E-4	0.0000E+0	1	4.5441E-10	3.8482E-9	8.3983E-9	44287	4.3020E-6	4.3030E-6	6.0600E-9	1.4302E-8	5.2932E-8	7.0918E-8	0	94849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	400	400	400	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
