0,  43.4,  86.4, 2022.0716,   93.2270,  88.2490, 2017.9927, 
2,  49.5,  85.2, 1850.4567,  101.4343, 118.8832, 1843.8460, 
5,  53.9,  86.1, 1579.3625,   63.4039,  87.1031, 1575.6836, 
10,  46.8,  84.1, 1193.1210,   83.8738,  89.2907, 1186.8151, 
15,  41.7,  85.2, 921.0003,   57.6669,  51.4463, 917.7524, 
20,  57.8,  86.0, 707.0391,   26.2143,  41.6839, 705.3223, 
25,  56.1,  86.1, 554.7296,   21.2958,  31.7131, 553.4127, 
30,  36.7,  84.1, 450.1741,   37.2938,  27.8215, 447.7632, 
35,  46.1,  86.2, 371.8101,   17.0992,  17.7614, 370.9918, 
40,  53.3,  84.7, 320.4011,   17.6944,  23.7141, 319.0320, 
50,  50.1,  83.7, 256.2099,   18.1409,  21.7200, 254.6423, 
60,  45.8,  84.1, 216.6809,   15.5515,  15.9979, 215.5292, 
70,  51.4,  84.4, 191.5509,   11.7641,  14.7330, 190.6208, 
85,  57.9,  83.7, 173.4266,   10.1643,  16.2063, 172.3683, 
100,  43.9,  84.0, 162.5223,   12.3221,  11.8608, 161.6199, 
