Sample ID	Run #	Position	Sample Timestamp	Tray Timestamp	Volume	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X meter	X mean	X corr	X std dev	Y intensity	Y meter	Y mean	Y corr	Y std dev	Z intensity	Z meter	Z mean	Z corr	Z std dev	# MM averaged	X drift	Y drift	Z drift	MM drift time	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Bkg #1 time	Bkg #2 time	MS mean	MS corr	MS std dev	# MS averaged	MS drift	MS drift time	MS bkg #1	MS bkg #2	MS bkg #1 time	MS bkg #2 time	MS range	MS unit	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	IRM Gauss	Temp C	Offline Comment	Meas. type	Data type	Orientation	Leader length	Trailer length	Settling time	Drift corrected	Tray corrected	X calib	Y calib	Z calib	X responce	Y responce	Z responce	X filter	Y filter	Z filter	X range	Y range	Z range	X slew	Y slew	Z slew	X feedback	Y feedback	Z feedback
C3_NRM_23_02_23_smallsrm_EB	39982	5.0	23/02/20 2339	23/02/20 2215	1.00	5.00	-48.84	-48.84	-48.84	298.06	298.06	298.06	3.9861E-5	0.00	90.00	0.00	0.00	0.00	1.2342E-5	3.1019E-1	7.7484E-6	1.2342E-5	0.0000E+0	-2.3153E-5	-9.6317E-1	-2.3338E-5	-2.3153E-5	0.0000E+0	-3.0009E-5	-1.7530E+0	-3.0012E-5	-3.0009E-5	0.0000E+0	1	-4.0808E-6	-1.0353E-7	8.3670E-9	53506	-2.0145E-7	-7.3866E-6	-9.4536E-9	-1.9174E-7	-1.6445E-8	-1.7130E-9	0	94208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	0	0	0	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
C3_NRM_23_02_23_smallsrm_EB	39983	5.0	23/02/20 2339	23/02/20 2215	1.00	5.00	-46.93	-46.93	-46.93	303.96	303.96	303.96	3.8020E-5	0.00	90.00	0.00	0.00	0.00	1.4503E-5	5.4384E-1	1.3389E-5	1.4503E-5	0.0000E+0	-2.1536E-5	-8.9847E-1	-2.1621E-5	-2.1536E-5	0.0000E+0	-2.7773E-5	-1.6224E+0	-2.7778E-5	-2.7773E-5	0.0000E+0	1	-6.0084E-7	-3.8549E-9	6.6160E-9	53508	-1.5742E-7	-1.2153E-6	-1.5756E-7	-1.6435E-7	-1.3361E-8	-1.7130E-9	0	94209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	25	25	25	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
C3_NRM_23_02_23_smallsrm_EB	39984	5.0	23/02/20 2339	23/02/20 2215	1.00	5.00	-46.61	-46.61	-46.61	304.90	304.90	304.90	3.4357E-5	0.00	90.00	0.00	0.00	0.00	1.3505E-5	8.0370E-2	1.2985E-5	1.3505E-5	0.0000E+0	-1.9358E-5	-8.0168E-1	-1.9440E-5	-1.9358E-5	0.0000E+0	-2.4966E-5	-1.4587E+0	-2.4971E-5	-2.4966E-5	0.0000E+0	1	-7.8754E-9	-9.6358E-10	5.7394E-9	53499	-1.1030E-5	-1.1043E-5	7.7568E-9	6.0600E-9	-1.7130E-8	-7.0233E-9	0	94208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	50	50	50	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
C3_NRM_23_02_23_smallsrm_EB	39985	5.0	23/02/20 2339	23/02/20 2215	1.00	5.00	-45.13	-45.13	-45.13	303.58	303.58	303.58	2.9632E-5	0.00	90.00	0.00	0.00	0.00	1.1565E-5	9.0282E-1	1.1223E-5	1.1565E-5	0.0000E+0	-1.7416E-5	-7.1757E-1	-1.7503E-5	-1.7416E-5	0.0000E+0	-2.1000E-5	-1.2272E+0	-2.1009E-5	-2.1000E-5	0.0000E+0	1	1.7100E-7	-5.6558E-9	2.0472E-9	53759	1.0743E-5	1.1043E-5	1.0932E-7	9.9384E-8	-1.2847E-8	-9.2502E-9	0	94465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	100	100	100	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
C3_NRM_23_02_23_smallsrm_EB	39986	5.0	23/02/20 2339	23/02/20 2215	1.00	5.00	-42.69	-42.69	-42.69	304.15	304.15	304.15	2.6937E-5	0.00	90.00	0.00	0.00	0.00	1.1115E-5	7.8446E-1	1.0625E-5	1.1115E-5	0.0000E+0	-1.6385E-5	-6.7114E-1	-1.6468E-5	-1.6385E-5	0.0000E+0	-1.8264E-5	-1.0677E+0	-1.8273E-5	-1.8264E-5	0.0000E+0	1	2.2423E-8	-1.5169E-9	2.8262E-9	53887	8.4608E-6	8.5002E-6	1.9925E-7	1.9659E-7	-1.6445E-8	-1.1477E-8	0	94720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	150	150	150	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
C3_NRM_23_02_23_smallsrm_EB	39987	5.0	23/02/20 2339	23/02/20 2215	1.00	5.00	-46.42	-46.42	-46.42	272.14	272.14	272.14	2.0933E-5	0.00	90.00	0.00	0.00	0.00	5.3831E-7	2.7508E-1	8.5666E-7	5.3831E-7	0.0000E+0	-1.4421E-5	-5.8605E-1	-1.4500E-5	-1.4421E-5	0.0000E+0	-1.5164E-5	-8.8660E-1	-1.5168E-5	-1.5164E-5	0.0000E+0	1	8.3103E-7	1.6548E-9	7.9911E-9	53885	5.8360E-6	7.2968E-6	2.9427E-7	2.9718E-7	-1.9700E-8	-5.6529E-9	0	94718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	200	200	200	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
C3_NRM_23_02_23_smallsrm_EB	39989	5.0	23/02/20 1207	23/02/20 2215	1.00	5.00	-42.51	-42.51	-42.51	299.52	299.52	299.52	2.2333E-5	0.00	90.00	0.00	0.00	0.00	8.1108E-6	2.1930E-1	5.3302E-6	8.1108E-6	0.0000E+0	-1.4327E-5	-5.9494E-1	-1.4418E-5	-1.4327E-5	0.0000E+0	-1.5090E-5	-8.8248E-1	-1.5095E-5	-1.5090E-5	0.0000E+0	1	-2.2679E-6	-1.0471E-8	7.1076E-9	53639	5.3526E-9	-3.9848E-6	-2.9088E-9	-2.1331E-8	-2.2269E-8	-9.7641E-9	0	94371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	0	0	0	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
C3_NRM_23_02_23_smallsrm_EB	39990	5.0	23/02/20 1207	23/02/20 2215	1.00	5.00	-43.95	-43.95	-43.95	294.18	294.18	294.18	1.8914E-5	0.00	90.00	0.00	0.00	0.00	5.5771E-6	3.5343E-1	6.9044E-6	5.5771E-6	0.0000E+0	-1.2422E-5	-5.1525E-1	-1.2497E-5	-1.2422E-5	0.0000E+0	-1.3128E-5	-7.6809E-1	-1.3134E-5	-1.3128E-5	0.0000E+0	1	1.8399E-6	5.7823E-9	4.3781E-9	53507	1.6946E-6	4.9341E-6	7.2720E-9	1.7453E-8	-2.2954E-8	-1.5246E-8	0	94209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	250	250	250	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
C3_NRM_23_02_23_smallsrm_EB	39991	5.0	23/02/20 1207	23/02/20 2215	1.00	5.00	-30.72	-30.72	-30.72	311.85	311.85	311.85	1.8441E-5	0.00	90.00	0.00	0.00	0.00	1.0577E-5	2.1576E-1	6.5545E-6	1.0577E-5	0.0000E+0	-1.1808E-5	-4.8736E-1	-1.1902E-5	-1.1808E-5	0.0000E+0	-9.4215E-6	-5.5168E-1	-9.4290E-6	-9.4215E-6	0.0000E+0	1	-3.5101E-6	-1.2821E-8	3.7021E-9	53506	-1.3051E-6	-7.4769E-6	8.8718E-8	6.6175E-8	-2.1241E-8	-1.4732E-8	0	94080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	300	300	300	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
C3_NRM_23_02_23_smallsrm_EB	39992	5.0	23/02/20 1207	23/02/20 2215	1.00	5.00	-35.83	-35.83	-35.83	292.56	292.56	292.56	1.1925E-5	0.00	90.00	0.00	0.00	0.00	3.7091E-6	-1.3474E-1	2.0082E-6	3.7091E-6	0.0000E+0	-8.9288E-6	-3.6873E-1	-9.0144E-6	-8.9288E-6	0.0000E+0	-6.9809E-6	-4.0914E-1	-6.9861E-6	-6.9809E-6	0.0000E+0	1	-1.1882E-6	-4.4130E-9	6.0423E-9	53376	-5.2864E-6	-7.3749E-6	7.6356E-8	6.8599E-8	-2.2440E-8	-1.1820E-8	0	93820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	400	400	400	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
