Sample ID	Run #	Position	Sample Timestamp	Tray Timestamp	Volume	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X meter	X mean	X corr	X std dev	Y intensity	Y meter	Y mean	Y corr	Y std dev	Z intensity	Z meter	Z mean	Z corr	Z std dev	# MM averaged	X drift	Y drift	Z drift	MM drift time	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Bkg #1 time	Bkg #2 time	MS mean	MS corr	MS std dev	# MS averaged	MS drift	MS drift time	MS bkg #1	MS bkg #2	MS bkg #1 time	MS bkg #2 time	MS range	MS unit	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	IRM Gauss	Temp C	Offline Comment	Meas. type	Data type	Orientation	Leader length	Trailer length	Settling time	Drift corrected	Tray corrected	X calib	Y calib	Z calib	X responce	Y responce	Z responce	X filter	Y filter	Z filter	X range	Y range	Z range	X slew	Y slew	Z slew	X feedback	Y feedback	Z feedback
G7_ARM_23_02_23_smallsrm_EB	40035	NA	23/02/20 1518	23/02/20 2215	1.00	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
G7_ARM_23_02_23_smallsrm_EB	40037	8.0	23/02/20 1523	23/02/20 2215	1.00	8.00	-89.23	-89.23	-89.23	121.29	121.29	121.29	7.0442E-4	0.00	90.00	0.00	0.00	0.00	-4.9388E-6	2.0530E-1	4.9752E-6	-4.9388E-6	0.0000E+0	8.1266E-6	3.3624E-1	8.1505E-6	8.1266E-6	0.0000E+0	-7.0436E-4	-4.1120E+1	-7.0433E-4	-7.0436E-4	0.0000E+0	1	1.0045E-5	4.8484E-8	6.5833E-8	83074	1.9707E-8	1.1520E-5	0.0000E+0	5.5510E-8	-5.2075E-8	2.3297E-8	0	95111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	0	0	0	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
G7_ARM_23_02_23_smallsrm_EB	40038	8.0	23/02/20 1523	23/02/20 2215	1.00	8.00	-89.29	-89.29	-89.29	119.84	119.84	119.84	6.8620E-4	0.00	90.00	0.00	0.00	0.00	-4.2078E-6	-3.9046E-1	2.1118E-7	-4.2078E-6	0.0000E+0	7.3356E-6	3.0077E-1	7.3360E-6	7.3356E-6	0.0000E+0	-6.8615E-4	-4.0057E+1	-6.8613E-4	-6.8615E-4	0.0000E+0	1	4.5502E-6	2.4960E-8	5.3813E-8	83197	-9.7111E-6	-4.4967E-6	-4.5329E-8	-1.6726E-8	-3.7857E-8	2.3811E-8	0	95341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	25	25	25	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
G7_ARM_23_02_23_smallsrm_EB	40039	8.0	23/02/20 1523	23/02/20 2215	1.00	8.00	-89.38	-89.38	-89.38	110.65	110.65	110.65	6.4370E-4	0.00	90.00	0.00	0.00	0.00	-2.4553E-6	-1.4059E+0	-2.7217E-5	-2.4553E-6	0.0000E+0	6.5153E-6	2.6162E-1	6.4774E-6	6.5153E-6	0.0000E+0	-6.4367E-4	-3.7576E+1	-6.4365E-4	-6.4367E-4	0.0000E+0	1	-2.4631E-5	-1.3319E-8	4.9601E-8	82830	-6.9883E-6	-3.5229E-5	-1.3574E-7	-1.5102E-7	-3.1177E-8	2.5695E-8	0	94971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	50	50	50	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
G7_ARM_23_02_23_smallsrm_EB	40040	8.0	23/02/20 1523	23/02/20 2215	1.00	8.00	-89.43	-89.43	-89.43	97.97	97.97	97.97	5.6618E-4	0.00	90.00	0.00	0.00	0.00	-7.8225E-7	9.1500E-1	1.8967E-5	-7.8225E-7	0.0000E+0	5.5855E-6	2.1709E-1	5.6508E-6	5.5855E-6	0.0000E+0	-5.6615E-4	-3.3050E+1	-5.6613E-4	-5.6615E-4	0.0000E+0	1	1.9881E-5	8.9921E-8	5.3528E-8	82560	3.2948E-6	2.6072E-5	-3.8857E-7	-2.8555E-7	-1.0449E-8	5.0876E-8	0	94587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	100	100	100	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
G7_ARM_23_02_23_smallsrm_EB	40041	8.0	23/02/20 1523	23/02/20 2215	1.00	8.00	-89.10	-89.10	-89.10	78.68	78.68	78.68	4.9399E-4	0.00	90.00	0.00	0.00	0.00	1.5228E-6	1.5810E+0	4.3460E-5	1.5228E-6	0.0000E+0	7.6041E-6	1.1667E+0	2.8812E-5	7.6041E-6	0.0000E+0	-4.9393E-4	-2.8834E+1	-4.9393E-4	-4.9393E-4	0.0000E+0	1	4.2069E-5	2.1232E-5	2.8533E-8	82044	-4.9947E-6	4.3244E-5	-5.3134E-7	2.3815E-5	8.0511E-9	4.0769E-8	0	94078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	150	150	150	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
G7_ARM_23_02_23_smallsrm_EB	40042	8.0	23/02/20 1523	23/02/20 2215	1.00	8.00	-89.45	-89.45	-89.45	73.95	73.95	73.95	4.2512E-4	0.00	90.00	0.00	0.00	0.00	1.1309E-6	5.4700E-1	2.4087E-8	1.1309E-6	0.0000E+0	3.9317E-6	1.4631E-1	3.9918E-6	3.9317E-6	0.0000E+0	-4.2510E-4	-2.4815E+1	-4.2511E-4	-4.2510E-4	0.0000E+0	1	-9.7564E-7	8.4772E-8	3.2269E-8	82051	1.3284E-5	1.2166E-5	-4.4529E-7	-3.4809E-7	1.7130E-8	5.4131E-8	0	94082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	200	200	200	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
G7_ARM_23_02_23_smallsrm_EB	40043	8.0	23/02/20 1523	23/02/20 2215	1.00	8.00	-89.24	-89.24	-89.24	131.52	131.52	131.52	3.5520E-4	0.00	90.00	0.00	0.00	0.00	-3.1422E-6	9.1410E-2	-2.4637E-6	-3.1422E-6	0.0000E+0	3.5497E-6	1.3533E-1	3.4159E-6	3.5497E-6	0.0000E+0	-3.5517E-4	-2.0733E+1	-3.5518E-4	-3.5517E-4	0.0000E+0	1	8.0974E-7	-1.0920E-7	2.1686E-8	81917	4.6877E-6	5.6151E-6	-1.3550E-7	-2.6058E-7	3.2376E-8	5.7214E-8	0	93826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	250	250	250	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
G7_ARM_23_02_23_smallsrm_EB	40044	8.0	23/02/20 1523	23/02/20 2215	1.00	8.00	-89.18	-89.18	-89.18	42.43	42.43	42.43	2.8872E-4	0.00	90.00	0.00	0.00	0.00	3.0621E-6	1.8035E+0	3.3211E-5	3.0621E-6	0.0000E+0	2.7994E-6	9.7100E-2	2.8220E-6	2.7994E-6	0.0000E+0	-2.8869E-4	-1.6852E+1	-2.8872E-4	-2.8869E-4	0.0000E+0	1	3.0280E-5	4.7222E-8	8.9788E-9	82300	1.0668E-5	4.5330E-5	-4.6832E-7	-4.1426E-7	4.6422E-8	5.6700E-8	0	94209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	300	300	300	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
G7_ARM_23_02_23_smallsrm_EB	40045	8.0	23/02/20 1523	23/02/20 2215	1.00	8.00	-88.93	-88.93	-88.93	80.76	80.76	80.76	1.9517E-4	0.00	90.00	0.00	0.00	0.00	5.8590E-7	1.0909E+0	2.8879E-5	5.8590E-7	0.0000E+0	3.6022E-6	1.3214E-1	3.6227E-6	3.6022E-6	0.0000E+0	-1.9514E-4	-1.1391E+1	-1.9516E-4	-1.9514E-4	0.0000E+0	1	2.8425E-5	4.5061E-8	1.0017E-8	81664	-2.3381E-6	3.0231E-5	-4.1959E-7	-3.6796E-7	4.5052E-8	5.6529E-8	0	93572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	400	400	400	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
