Sample ID	Run #	Position	Sample Timestamp	Tray Timestamp	Volume	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X meter	X mean	X corr	X std dev	Y intensity	Y meter	Y mean	Y corr	Y std dev	Z intensity	Z meter	Z mean	Z corr	Z std dev	# MM averaged	X drift	Y drift	Z drift	MM drift time	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Bkg #1 time	Bkg #2 time	MS mean	MS corr	MS std dev	# MS averaged	MS drift	MS drift time	MS bkg #1	MS bkg #2	MS bkg #1 time	MS bkg #2 time	MS range	MS unit	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	IRM Gauss	Temp C	Offline Comment	Meas. type	Data type	Orientation	Leader length	Trailer length	Settling time	Drift corrected	Tray corrected	X calib	Y calib	Z calib	X responce	Y responce	Z responce	X filter	Y filter	Z filter	X range	Y range	Z range	X slew	Y slew	Z slew	X feedback	Y feedback	Z feedback
L10_ARM_03_04_2023_SMALLSRM_EB	41120	NA	03/04/20 1417	03/04/20 1223	1.00	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
L10_ARM_03_04_2023_SMALLSRM_EB	41122	3.0	03/04/20 1420	03/04/20 1223	1.00	3.00	-86.50	-86.50	-86.50	197.00	197.00	197.00	7.6688E-4	0.00	90.00	0.00	0.00	0.00	-4.4796E-5	-1.8404E+0	-4.4790E-5	-4.4796E-5	0.0000E+0	-1.3697E-5	-5.6689E-1	-1.3730E-5	-1.3697E-5	0.0000E+0	-7.6544E-4	-4.4687E+1	-7.6542E-4	-7.6544E-4	0.0000E+0	1	-6.2232E-10	3.2772E-9	2.9544E-8	34565	1.2165E-8	1.0462E-8	-1.1393E-8	-2.4240E-9	-5.5330E-8	2.5524E-8	0	94594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	0	0	0	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L10_ARM_03_04_2023_SMALLSRM_EB	41123	3.0	03/04/20 1420	03/04/20 1223	1.00	3.00	-86.47	-86.47	-86.47	196.85	196.85	196.85	7.5800E-4	0.00	90.00	0.00	0.00	0.00	-4.4608E-5	-1.8284E+0	-4.4602E-5	-4.4608E-5	0.0000E+0	-1.3510E-5	-5.5924E-1	-1.3543E-5	-1.3510E-5	0.0000E+0	-7.5657E-4	-4.4168E+1	-7.5655E-4	-7.5657E-4	0.0000E+0	1	-8.8902E-10	3.6315E-9	3.0233E-8	34564	1.1630E-7	1.1386E-7	-1.3332E-8	-3.3936E-9	-4.4024E-8	3.8714E-8	0	94592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	25	25	25	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L10_ARM_03_04_2023_SMALLSRM_EB	41124	3.0	03/04/20 1420	03/04/20 1223	1.00	3.00	-86.44	-86.44	-86.44	197.36	197.36	197.36	7.3595E-4	0.00	90.00	0.00	0.00	0.00	-4.3623E-5	-1.8228E+0	-4.3731E-5	-4.3623E-5	0.0000E+0	-1.3641E-5	-5.6481E-1	-1.3670E-5	-1.3641E-5	0.0000E+0	-7.3453E-4	-4.2880E+1	-7.3451E-4	-7.3453E-4	0.0000E+0	1	-1.1503E-7	7.0851E-9	2.6474E-8	34561	-6.1701E-7	-9.3184E-7	-2.0604E-8	-1.2120E-9	-2.9977E-8	4.2482E-8	0	94594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	50	50	50	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L10_ARM_03_04_2023_SMALLSRM_EB	41125	3.0	03/04/20 1420	03/04/20 1223	1.00	3.00	-86.44	-86.44	-86.44	198.31	198.31	198.31	6.3200E-4	0.00	90.00	0.00	0.00	0.00	-3.7221E-5	-1.3453E+0	-3.7196E-5	-3.7221E-5	0.0000E+0	-1.2316E-5	-5.0927E-1	-1.2348E-5	-1.2316E-5	0.0000E+0	-6.3078E-4	-3.6823E+1	-6.3077E-4	-6.3078E-4	0.0000E+0	1	1.7865E-8	4.8704E-9	2.0463E-8	34555	4.4650E-6	4.5139E-6	2.9088E-9	1.6241E-8	-1.2162E-8	4.3853E-8	0	94589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	100	100	100	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L10_ARM_03_04_2023_SMALLSRM_EB	41126	3.0	03/04/20 1420	03/04/20 1223	1.00	3.00	-86.73	-86.73	-86.73	206.42	206.42	206.42	5.1984E-4	0.00	90.00	0.00	0.00	0.00	-2.6549E-5	-9.0664E-1	-2.6526E-5	-2.6549E-5	0.0000E+0	-1.3191E-5	-5.4548E-1	-1.3223E-5	-1.3191E-5	0.0000E+0	-5.1899E-4	-3.0296E+1	-5.1898E-4	-5.1899E-4	0.0000E+0	1	1.7332E-8	4.4277E-9	1.8023E-8	34556	4.4670E-6	4.5144E-6	9.6960E-10	1.3090E-8	3.5973E-9	5.2932E-8	0	94591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	150	150	150	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L10_ARM_03_04_2023_SMALLSRM_EB	41127	3.0	03/04/20 1420	03/04/20 1223	1.00	3.00	-86.54	-86.54	-86.54	212.57	212.57	212.57	4.2205E-4	0.00	90.00	0.00	0.00	0.00	-2.1463E-5	-6.9759E-1	-2.1440E-5	-2.1463E-5	0.0000E+0	-1.3710E-5	-5.6695E-1	-1.3743E-5	-1.3710E-5	0.0000E+0	-4.2128E-4	-2.4592E+1	-4.2128E-4	-4.2128E-4	0.0000E+0	1	1.5999E-8	3.8965E-9	1.4018E-8	34556	4.4680E-6	4.5118E-6	0.0000E+0	1.0666E-8	2.0727E-8	5.9098E-8	0	94588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	200	200	200	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L10_ARM_03_04_2023_SMALLSRM_EB	41128	3.0	03/04/20 1420	03/04/20 1223	1.00	3.00	-86.10	-86.10	-86.10	218.03	218.03	218.03	3.3457E-4	0.00	90.00	0.00	0.00	0.00	-1.7911E-5	-5.5185E-1	-1.7886E-5	-1.7911E-5	0.0000E+0	-1.4007E-5	-5.7895E-1	-1.4040E-5	-1.4007E-5	0.0000E+0	-3.3380E-4	-1.9484E+1	-3.3379E-4	-3.3380E-4	0.0000E+0	1	1.8577E-8	3.1880E-9	1.4706E-8	34556	4.4592E-6	4.5101E-6	6.3024E-9	1.5029E-8	2.6551E-8	6.6807E-8	0	94589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	250	250	250	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L10_ARM_03_04_2023_SMALLSRM_EB	41129	3.0	03/04/20 1420	03/04/20 1223	1.00	3.00	-85.52	-85.52	-85.52	223.33	223.33	223.33	2.5420E-4	0.00	90.00	0.00	0.00	0.00	-1.4433E-5	-4.1616E-1	-1.4424E-5	-1.4433E-5	0.0000E+0	-1.3614E-5	-5.6287E-1	-1.3646E-5	-1.3614E-5	0.0000E+0	-2.5343E-4	-1.4792E+1	-2.5343E-4	-2.5343E-4	0.0000E+0	1	2.4859E-9	4.9534E-9	9.3138E-9	34564	4.2986E-6	4.3054E-6	1.9392E-9	1.5514E-8	3.4089E-8	5.9612E-8	0	94720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	300	300	300	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L10_ARM_03_04_2023_SMALLSRM_EB	41130	3.0	03/04/20 1420	03/04/20 1223	1.00	3.00	-83.60	-83.60	-83.60	231.36	231.36	231.36	1.5012E-4	0.00	90.00	0.00	0.00	0.00	-1.0448E-5	-2.5232E-1	-1.0441E-5	-1.0448E-5	0.0000E+0	-1.3070E-5	-5.4031E-1	-1.3103E-5	-1.3070E-5	0.0000E+0	-1.4918E-4	-8.7061E+0	-1.4919E-4	-1.4918E-4	0.0000E+0	1	3.5593E-10	3.0142E-9	6.5782E-9	34689	4.3020E-6	4.3030E-6	6.0600E-9	1.4302E-8	5.2932E-8	7.0918E-8	0	94849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	400	400	400	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L10_ARM_03_04_2023_SMALLSRM_EB	41131	3.0	03/04/20 1420	03/04/20 1223	1.00	3.00	-78.77	-78.77	-78.77	240.89	240.89	240.89	7.5518E-5	0.00	90.00	0.00	0.00	0.00	-7.1550E-6	-1.0847E-1	-7.1455E-6	-7.1550E-6	0.0000E+0	-1.2849E-5	-5.3123E-1	-1.2885E-5	-1.2849E-5	0.0000E+0	-7.4072E-5	-4.3203E+0	-7.4081E-5	-7.4072E-5	0.0000E+0	1	2.9392E-9	5.3243E-10	1.2542E-9	34814	4.5064E-6	4.5144E-6	8.2416E-9	9.6960E-9	7.3659E-8	7.7085E-8	0	95099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	500	500	500	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
L10_ARM_03_04_2023_SMALLSRM_EB	41132	3.0	03/04/20 1420	03/04/20 1223	1.00	3.00	-51.61	-51.61	-51.61	251.39	251.39	251.39	2.7860E-5	0.00	90.00	0.00	0.00	0.00	-5.5206E-6	-3.2760E-2	-5.5086E-6	-5.5206E-6	0.0000E+0	-1.6395E-5	-6.7774E-1	-1.6431E-5	-1.6395E-5	0.0000E+0	-2.1838E-5	-1.2705E+0	-2.1853E-5	-2.1838E-5	0.0000E+0	1	5.5127E-9	2.6576E-10	-4.6326E-9	34943	4.7115E-6	4.7266E-6	2.6664E-9	3.3936E-9	8.8905E-8	7.6228E-8	0	95615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	650	650	650	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
