0,  201.4,  -89.8, 1613.9305,   -5.1854,  -2.0371, -1613.9209, 
5,  268.6,  -88.0, 1341.4473,   -1.1820, -47.0336, -1340.6220, 
5,  244.1,  -87.6, 1343.4441,  -24.3039, -50.1220, -1342.2887, 
10,  275.7,  -88.4, 1051.3524,    2.8705, -28.9501, -1050.9498, 
15,  281.3,  -88.0, 840.5274,    5.8608, -29.3913, -839.9929, 
20,  213.4,  -86.5, 685.9774,  -34.6148, -22.8605, -684.7220, 
25,  219.9,  -87.6, 564.9999,  -18.4431, -15.4255, -564.4880, 
30,  267.8,  -87.8, 472.3751,   -0.6918, -18.3832, -472.0167, 
35,  351.1,  -89.3, 401.7675,    4.9839,  -0.7789, -401.7359, 
40,  240.7,  -88.3, 345.2228,   -5.0874,  -9.0472, -345.0667, 
45,  165.1,  -88.9, 303.0963,   -5.5721,   1.4815, -303.0415, 
50,  248.8,  -87.4, 269.0850,   -4.4664, -11.4874, -268.8025, 
65,  326.7,  -88.6, 206.4882,    4.0797,  -2.6799, -206.4305, 
80,  297.1,  -88.1, 176.1207,    2.7016,  -5.2835, -176.0207, 
100,  200.7,  -87.0, 160.1000,   -7.7672,  -2.9413, -159.8844, 
