0,  103.4,  35.2,   9.3170,   -1.7695,   7.4009,   5.3759, 
2,  106.3,  39.3,   7.7730,   -1.6920,   5.7729,   4.9225, 
5,  112.1,  41.7,   7.5189,   -2.1123,   5.1970,   5.0062, 
10,  104.8,  40.9,   6.1512,   -1.1889,   4.4948,   4.0275, 
15,  105.6,  39.4,   5.3496,   -1.1106,   3.9825,   3.3947, 
20,  102.8,  40.5,   4.3108,   -0.7264,   3.1949,   2.8015, 
25,  107.6,  45.4,   3.8420,   -0.8182,   2.5726,   2.7337, 
30,  105.5,  35.4,   2.7360,   -0.5947,   2.1501,   1.5841, 
35,  116.6,  39.6,   2.4595,   -0.8481,   1.6962,   1.5661, 
40,  119.0,  52.7,   2.8180,   -0.8274,   1.4957,   2.2404, 
50,  236.6,  57.2,   0.8011,   -0.2388,  -0.3620,   0.6736, 
60,  102.2,  14.8,   1.3080,   -0.2664,   1.2362,   0.3345, 
70,  267.5,  -56.8,   0.8134,   -0.0191,  -0.4447,  -0.6809, 
80,  246.5,   1.6,   0.4534,   -0.1806,  -0.4156,   0.0130, 
90,  154.4,   8.3,   0.2581,   -0.2304,   0.1102,   0.0371, 
100,  182.9,  26.2,   0.5858,   -0.5251,  -0.0268,   0.2583, 
