0,  191.8,  40.8,   5.1412,   -3.8090,  -0.7935,   3.3607, 
2,  193.7,  40.6,   5.0819,   -3.7488,  -0.9161,   3.3065, 
5,  187.9,  41.1,   4.4800,   -3.3419,  -0.4611,   2.9477, 
10,  189.2,  40.2,   3.8454,   -2.9011,  -0.4678,   2.4803, 
15,  185.5,  41.5,   3.5513,   -2.6454,  -0.2557,   2.3554, 
20,  183.9,  43.4,   2.9502,   -2.1392,  -0.1467,   2.0263, 
25,  189.5,  43.4,   2.4716,   -1.7721,  -0.2964,   1.6973, 
30,  197.0,  57.6,   1.9230,   -0.9846,  -0.3001,   1.6243, 
35,  204.8,  48.1,   1.8905,   -1.1463,  -0.5295,   1.4069, 
40,  231.6,   9.9,   1.1771,   -0.7206,  -0.9086,   0.2016, 
50,  188.5,  13.9,   0.6174,   -0.5927,  -0.0888,   0.1482, 
60,  132.9,  -2.2,   0.4402,   -0.2991,   0.3224,  -0.0171, 
70,  247.9,  11.3,   0.4221,   -0.1558,  -0.3836,   0.0826, 
85,  208.3,  14.9,   0.5159,   -0.4389,  -0.2365,   0.1325, 
100,  197.1,  -13.4,   0.3108,   -0.2889,  -0.0888,  -0.0721, 
