0,  269.8,  -17.5,   3.2929,   -0.0107,  -3.1399,  -0.9918, 
2,  266.7,  -15.5,   3.1324,   -0.1713,  -3.0130,  -0.8393, 
5,  268.5,  -16.8,   2.6943,   -0.0681,  -2.5779,  -0.7804, 
10,  266.4,  -14.5,   2.2102,   -0.1346,  -2.1359,  -0.5521, 
15,  264.1,  -11.5,   1.8266,   -0.1851,  -1.7803,  -0.3644, 
20,  264.6,  -3.7,   1.7159,   -0.1621,  -1.7046,  -0.1113, 
20,  264.6,  -3.7,   1.7159,   -0.1621,  -1.7046,  -0.1113, 
25,  263.9,  -15.6,   1.5049,   -0.1545,  -1.4415,  -0.4038, 
30,  250.3,  -20.0,   0.6242,   -0.1981,  -0.5521,  -0.2134, 
35,  248.1,  -9.4,   0.6441,   -0.2371,  -0.5896,  -0.1051, 
40,  265.0,  -16.6,   0.8802,   -0.0739,  -0.8405,  -0.2508, 
50,  250.0,  -63.0,   0.4982,   -0.0776,  -0.2127,  -0.4438, 
60,  28.5,  -28.0,   0.2232,    0.1732,   0.0941,  -0.1049, 
70,  234.2,  -4.1,   1.4125,   -0.8241,  -1.1428,  -0.1004, 
85,  201.2,  57.6,   1.0664,   -0.5330,  -0.2068,   0.9002, 
100,  186.2,  54.2,   0.8584,   -0.4994,  -0.0545,   0.6961, 
