0,  330.1,  87.3, 1757.7097,   72.3389, -41.6007, 1755.7277, 
2,  327.2,  87.9, 1657.1528,   50.7568, -32.7153, 1656.0522, 
5,  338.0,  87.8, 1449.9120,   52.2677, -21.1386, 1448.8154, 
10,  307.2,  86.8, 1149.7639,   39.1501, -51.6513, 1147.9358, 
15,  328.3,  86.6, 920.9600,   46.9605, -28.9942, 919.3048, 
20,  308.6,  86.3, 731.8348,   29.5505, -37.0001, 730.3013, 
25,  303.4,  87.4, 609.2914,   14.9594, -22.6496, 608.6865, 
30,  281.7,  86.1, 497.4039,    6.7731, -32.7754, 496.2767, 
35,  294.7,  86.3, 421.1569,   11.4564, -24.8747, 420.2655, 
40,  306.1,  87.4, 352.8992,    9.5545, -13.0801, 352.5272, 
50,  299.9,  86.6, 271.8745,    7.9909, -13.9145, 271.4006, 
60,  289.5,  87.1, 215.6276,    3.6158, -10.2085, 215.3554, 
70,  306.8,  86.6, 181.8935,    6.5400,  -8.7501, 181.5652, 
80,  283.0,  86.3, 165.5694,    2.4431, -10.5468, 165.2151, 
90,  294.2,  85.9, 156.6609,    4.6307, -10.2837, 156.2545, 
100,  291.9,  85.9, 148.0926,    3.9391,  -9.8101, 147.7148, 
