Sample ID	Run #	Position	Sample Timestamp	Tray Timestamp	Volume	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X meter	X mean	X corr	X std dev	Y intensity	Y meter	Y mean	Y corr	Y std dev	Z intensity	Z meter	Z mean	Z corr	Z std dev	# MM averaged	X drift	Y drift	Z drift	MM drift time	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Bkg #1 time	Bkg #2 time	MS mean	MS corr	MS std dev	# MS averaged	MS drift	MS drift time	MS bkg #1	MS bkg #2	MS bkg #1 time	MS bkg #2 time	MS range	MS unit	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	IRM Gauss	Temp C	Offline Comment	Meas. type	Data type	Orientation	Leader length	Trailer length	Settling time	Drift corrected	Tray corrected	X calib	Y calib	Z calib	X responce	Y responce	Z responce	X filter	Y filter	Z filter	X range	Y range	Z range	X slew	Y slew	Z slew	X feedback	Y feedback	Z feedback
K2_NRM_23_02_23_smallsrm_EB	40011	2.0	23/02/20 1409	23/02/20 2215	1.00	2.00	-74.29	-74.29	-74.29	249.47	249.47	249.47	1.0272E-4	0.00	90.00	0.00	0.00	0.00	-9.7551E-6	-4.6598E-1	-1.1339E-5	-9.7551E-6	0.0000E+0	-2.6051E-5	-1.0789E+0	-2.6152E-5	-2.6051E-5	0.0000E+0	-9.8884E-5	-5.7711E+0	-9.8860E-5	-9.8884E-5	0.0000E+0	1	-7.7340E-7	8.8149E-9	1.7605E-9	25097	2.1897E-9	-2.9327E-6	-1.4544E-9	3.1997E-8	1.1991E-9	7.8798E-9	0	95239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	0	0	0	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
K2_NRM_23_02_23_smallsrm_EB	40012	2.0	23/02/20 1409	23/02/20 2215	1.00	2.00	-68.05	-68.05	-68.05	222.29	222.29	222.29	1.0126E-4	0.00	90.00	0.00	0.00	0.00	-2.7997E-5	-1.7136E+0	-3.2741E-5	-2.7997E-5	0.0000E+0	-2.5464E-5	-1.0561E+0	-2.5562E-5	-2.5464E-5	0.0000E+0	-9.3925E-5	-5.4822E+0	-9.3902E-5	-9.3925E-5	0.0000E+0	1	-3.9327E-6	1.1329E-8	5.3670E-10	24964	-8.9517E-6	-2.4014E-5	-3.7572E-8	5.8176E-9	-7.5372E-9	-5.4816E-9	0	95614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	25	25	25	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
K2_NRM_23_02_23_smallsrm_EB	40014	2.0	23/02/20 1419	23/02/20 2215	1.00	2.00	-73.23	-73.23	-73.23	248.39	248.39	248.39	9.7981E-5	0.00	90.00	0.00	0.00	0.00	-1.0410E-5	-6.4314E-1	-1.5653E-5	-1.0410E-5	0.0000E+0	-2.6285E-5	-1.0884E+0	-2.6385E-5	-2.6285E-5	0.0000E+0	-9.3813E-5	-5.4754E+0	-9.3790E-5	-9.3813E-5	0.0000E+0	1	-4.4321E-6	1.0243E-8	6.7443E-10	24964	5.1093E-9	-1.6881E-5	4.8480E-10	3.9511E-8	-2.9121E-9	-3.4260E-10	0	95110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	0	0	0	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
K2_NRM_23_02_23_smallsrm_EB	40015	2.0	23/02/20 1419	23/02/20 2215	1.00	2.00	-74.00	-74.00	-74.00	249.56	249.56	249.56	8.8905E-5	0.00	90.00	0.00	0.00	0.00	-8.5592E-6	-2.5320E-2	-9.8388E-6	-8.5592E-6	0.0000E+0	-2.2961E-5	-9.5888E-1	-2.3072E-5	-2.2961E-5	0.0000E+0	-8.5461E-5	-4.9876E+0	-8.5439E-5	-8.5461E-5	0.0000E+0	1	-4.6864E-7	-1.4031E-9	4.0563E-10	25090	9.2228E-6	7.4416E-6	-1.7138E-7	-1.7671E-7	1.0278E-9	2.5695E-9	0	95362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	50	50	50	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
K2_NRM_23_02_23_smallsrm_EB	40016	2.0	23/02/20 1419	23/02/20 2215	1.00	2.00	-74.86	-74.86	-74.86	274.05	274.05	274.05	7.7929E-5	0.00	90.00	0.00	0.00	0.00	1.4357E-6	-2.0862E-1	7.5131E-7	1.4357E-6	0.0000E+0	-2.0296E-5	-8.5161E-1	-2.0403E-5	-2.0296E-5	0.0000E+0	-7.5225E-5	-4.3903E+0	-7.5200E-5	-7.5225E-5	0.0000E+0	1	1.2657E-7	3.0649E-9	2.8427E-9	24984	-5.8270E-6	-5.3465E-6	-2.4022E-7	-2.2858E-7	-4.7964E-9	5.9955E-9	0	94847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	100	100	100	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
K2_NRM_23_02_23_smallsrm_EB	40017	2.0	23/02/20 1419	23/02/20 2215	1.00	2.00	-67.74	-67.74	-67.74	221.26	221.26	221.26	7.2419E-5	0.00	90.00	0.00	0.00	0.00	-2.0623E-5	-9.1963E-1	-2.0054E-5	-2.0623E-5	0.0000E+0	-1.8092E-5	-7.6867E-1	-1.8232E-5	-1.8092E-5	0.0000E+0	-6.7021E-5	-3.9114E+0	-6.6996E-5	-6.7021E-5	0.0000E+0	1	1.3802E-6	-3.0193E-8	2.8932E-9	24963	-2.3206E-6	2.9094E-6	-4.0020E-7	-5.1462E-7	-6.3381E-9	4.6251E-9	0	94593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	150	150	150	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
K2_NRM_23_02_23_smallsrm_EB	40018	2.0	23/02/20 1419	23/02/20 2215	1.00	2.00	-71.90	-71.90	-71.90	237.77	237.77	237.77	6.2358E-5	0.00	90.00	0.00	0.00	0.00	-1.0334E-5	2.0356E-1	-2.8617E-6	-1.0334E-5	0.0000E+0	-1.6390E-5	-7.0643E-1	-1.6519E-5	-1.6390E-5	0.0000E+0	-5.9271E-5	-3.4587E+0	-5.9247E-5	-5.9271E-5	0.0000E+0	1	8.2830E-6	-1.8421E-8	2.4860E-9	24960	7.8143E-6	3.9205E-5	-6.0527E-7	-6.7508E-7	-5.1390E-10	8.9076E-9	0	94593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	200	200	200	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
K2_NRM_23_02_23_smallsrm_EB	40020	2.0	23/02/20 1437	23/02/20 2215	1.00	2.00	-74.41	-74.41	-74.41	262.49	262.49	262.49	6.1499E-5	0.00	90.00	0.00	0.00	0.00	-2.1603E-6	3.1805E-1	3.4775E-6	-2.1603E-6	0.0000E+0	-1.6387E-5	-7.0626E-1	-1.6496E-5	-1.6387E-5	0.0000E+0	-5.9236E-5	-3.4566E+0	-5.9213E-5	-5.9236E-5	0.0000E+0	1	6.4487E-6	1.2154E-9	1.4466E-9	24963	4.2607E-6	2.8697E-5	-6.2394E-7	-6.1933E-7	6.8520E-10	6.1668E-9	0	94594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	0	0	0	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
K2_NRM_23_02_23_smallsrm_EB	40021	2.0	23/02/20 1437	23/02/20 2215	1.00	2.00	-70.64	-70.64	-70.64	232.08	232.08	232.08	5.4069E-5	0.00	90.00	0.00	0.00	0.00	-1.1017E-5	-6.3044E-1	-3.8393E-6	-1.1017E-5	0.0000E+0	-1.4140E-5	-6.0724E-1	-1.4279E-5	-1.4140E-5	0.0000E+0	-5.1011E-5	-2.9768E+0	-5.0989E-5	-5.1011E-5	0.0000E+0	1	7.9889E-6	-2.9039E-8	4.5201E-10	24960	-1.1499E-5	1.8776E-5	-4.4044E-7	-5.5049E-7	-4.4538E-9	-2.7408E-9	0	94592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	250	250	250	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
K2_NRM_23_02_23_smallsrm_EB	40022	2.0	23/02/20 1437	23/02/20 2215	1.00	2.00	-70.79	-70.79	-70.79	231.27	231.27	231.27	4.5173E-5	0.00	90.00	0.00	0.00	0.00	-9.3001E-6	-6.0352E-1	-9.2598E-6	-9.3001E-6	0.0000E+0	-1.1597E-5	-5.1455E-1	-1.1702E-5	-1.1597E-5	0.0000E+0	-4.2657E-5	-2.4886E+0	-4.2636E-5	-4.2657E-5	0.0000E+0	1	8.5127E-7	5.3731E-9	-1.0397E-9	24961	-5.4239E-6	-2.1980E-6	-7.7107E-7	-7.5071E-7	5.6529E-9	1.7130E-9	0	94590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Degauss X, Y, & Z	300	300	300	NA	NA	NA	NA	NA	SAMPLE/DISCRETE	SAMPLE	Normal: +X +Y	NA	NA	1.0	YES	YES	2.43E-5	2.42E-5	1.71E-5	1.0000	1.0000	1.0000	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
